"Year","Month","average_monthly_discharge","day","date"
2019,10,539.290322580645,"01",2019-10-01
2019,11,322.1,"01",2019-11-01
2019,12,204.290322580645,"01",2019-12-01
2020,1,183.225806451613,"01",2020-01-01
2020,2,154.172413793103,"01",2020-02-01
2020,3,196.58064516129,"01",2020-03-01
2020,4,686.733333333333,"01",2020-04-01
2020,5,2861.61290322581,"01",2020-05-01
2020,6,4718.33333333333,"01",2020-06-01
2020,7,1940.12903225806,"01",2020-07-01
2020,8,470.032258064516,"01",2020-08-01
2020,9,259.266666666667,"01",2020-09-01
2020,10,330.935483870968,"01",2020-10-01
2020,11,293.3,"01",2020-11-01
2020,12,200.290322580645,"01",2020-12-01
2021,1,157.41935483871,"01",2021-01-01
2021,2,135.321428571429,"01",2021-02-01
2021,3,242.322580645161,"01",2021-03-01
2021,4,590.133333333333,"01",2021-04-01
2021,5,2125.45161290323,"01",2021-05-01
2021,6,3118,"01",2021-06-01
2021,7,812.896551724138,"01",2021-07-01
2021,8,437.225806451613,"01",2021-08-01
2021,9,248.133333333333,"01",2021-09-01
2021,10,211.709677419355,"01",2021-10-01
2021,11,182.333333333333,"01",2021-11-01
2021,12,147.012903225806,"01",2021-12-01
